domain,date,records
Measurement,1984-08-01T00:00:00Z,0.02
Measurement,1984-09-01T00:00:00Z,0.02
Measurement,1984-10-01T00:00:00Z,0.02
Measurement,1984-11-01T00:00:00Z,0.02
Measurement,1984-12-01T00:00:00Z,0.02
Measurement,1985-01-01T00:00:00Z,0.01
Measurement,1985-02-01T00:00:00Z,0.02
Measurement,1985-03-01T00:00:00Z,0.01
Measurement,1985-04-01T00:00:00Z,0.01
Measurement,1985-05-01T00:00:00Z,0.03
Measurement,1985-06-01T00:00:00Z,0.02
Measurement,1985-07-01T00:00:00Z,0.01
Measurement,1985-08-01T00:00:00Z,0.01
Measurement,1985-09-01T00:00:00Z,0.01
Measurement,1985-10-01T00:00:00Z,0.02
Measurement,1985-11-01T00:00:00Z,0.01
Measurement,1985-12-01T00:00:00Z,0.02
Measurement,1986-01-01T00:00:00Z,0.02
Measurement,1986-02-01T00:00:00Z,0.01
Measurement,1986-03-01T00:00:00Z,0.01
Measurement,1986-04-01T00:00:00Z,0.02
Measurement,1986-05-01T00:00:00Z,0.01
Measurement,1986-06-01T00:00:00Z,0.02
Measurement,1986-07-01T00:00:00Z,0.01
Measurement,1986-08-01T00:00:00Z,0.01
Measurement,1986-09-01T00:00:00Z,0.01
Measurement,1986-10-01T00:00:00Z,0.02
Measurement,1986-11-01T00:00:00Z,0.02
Measurement,1986-12-01T00:00:00Z,0.02
Measurement,1987-01-01T00:00:00Z,0.02
Measurement,1987-02-01T00:00:00Z,0.01
Measurement,1987-03-01T00:00:00Z,0.01
Measurement,1987-04-01T00:00:00Z,0.01
Measurement,1987-05-01T00:00:00Z,0.01
Measurement,1987-06-01T00:00:00Z,0.01
Measurement,1987-07-01T00:00:00Z,0.01
Measurement,1987-08-01T00:00:00Z,0.01
Measurement,1987-09-01T00:00:00Z,0.01
Measurement,1987-10-01T00:00:00Z,0.01
Measurement,1987-11-01T00:00:00Z,0.01
Measurement,1987-12-01T00:00:00Z,0.01
Measurement,1988-01-01T00:00:00Z,0.01
Measurement,1988-02-01T00:00:00Z,0.02
Measurement,1988-03-01T00:00:00Z,0.01
Measurement,1988-04-01T00:00:00Z,0.01
Measurement,1988-05-01T00:00:00Z,0.01
Measurement,1988-06-01T00:00:00Z,0.01
Measurement,1988-07-01T00:00:00Z,0.01
Measurement,1988-08-01T00:00:00Z,0.01
Measurement,1988-09-01T00:00:00Z,0.01
Measurement,1988-10-01T00:00:00Z,0.01
Measurement,1988-11-01T00:00:00Z,0.01
Measurement,1988-12-01T00:00:00Z,0.01
Measurement,1989-01-01T00:00:00Z,0.02
Measurement,1989-02-01T00:00:00Z,0.01
Measurement,1989-03-01T00:00:00Z,0.01
Measurement,1989-04-01T00:00:00Z,0.01
Measurement,1989-05-01T00:00:00Z,0.01
Measurement,1989-06-01T00:00:00Z,0.01
Measurement,1989-07-01T00:00:00Z,0.02
Measurement,1989-08-01T00:00:00Z,0.02
Measurement,1989-09-01T00:00:00Z,0.01
Measurement,1989-10-01T00:00:00Z,0.01
Measurement,1989-11-01T00:00:00Z,0.01
Measurement,1989-12-01T00:00:00Z,0.05
Measurement,1990-01-01T00:00:00Z,1.03
Measurement,1990-02-01T00:00:00Z,0.02
Measurement,1990-03-01T00:00:00Z,0.04
Measurement,1990-04-01T00:00:00Z,0.02
Measurement,1990-05-01T00:00:00Z,0.02
Measurement,1990-06-01T00:00:00Z,0.01
Measurement,1990-07-01T00:00:00Z,0.01
Measurement,1990-08-01T00:00:00Z,0.01
Measurement,1990-09-01T00:00:00Z,0.02
Measurement,1990-10-01T00:00:00Z,0.01
Measurement,1990-11-01T00:00:00Z,0.02
Measurement,1990-12-01T00:00:00Z,0.01
Measurement,1991-01-01T00:00:00Z,0.01
Measurement,1991-02-01T00:00:00Z,0.02
Measurement,1991-03-01T00:00:00Z,0.01
Measurement,1991-04-01T00:00:00Z,0.01
Measurement,1991-05-01T00:00:00Z,0.02
Measurement,1991-06-01T00:00:00Z,0.01
Measurement,1991-07-01T00:00:00Z,0.01
Measurement,1991-08-01T00:00:00Z,0.02
Measurement,1991-09-01T00:00:00Z,0.02
Measurement,1991-10-01T00:00:00Z,0.02
Measurement,1991-11-01T00:00:00Z,0.01
Measurement,1991-12-01T00:00:00Z,0.01
Measurement,1992-01-01T00:00:00Z,0.01
Measurement,1992-02-01T00:00:00Z,0.01
Measurement,1992-03-01T00:00:00Z,0.01
Measurement,1992-04-01T00:00:00Z,0.02
Measurement,1992-05-01T00:00:00Z,0.01
Measurement,1992-06-01T00:00:00Z,0.01
Measurement,1992-07-01T00:00:00Z,0.02
Measurement,1992-08-01T00:00:00Z,0.01
Measurement,1992-09-01T00:00:00Z,0.02
Measurement,1992-10-01T00:00:00Z,0.01
Measurement,1992-11-01T00:00:00Z,0.01
Measurement,1992-12-01T00:00:00Z,0.01
Measurement,1993-01-01T00:00:00Z,0.01
Measurement,1993-02-01T00:00:00Z,0.01
Measurement,1993-03-01T00:00:00Z,0.01
Measurement,1993-04-01T00:00:00Z,0.01
Measurement,1993-05-01T00:00:00Z,0.02
Measurement,1993-06-01T00:00:00Z,0.01
Measurement,1993-07-01T00:00:00Z,1
Measurement,1993-08-01T00:00:00Z,0.02
Measurement,1993-09-01T00:00:00Z,0.03
Measurement,1993-10-01T00:00:00Z,0.02
Measurement,1993-11-01T00:00:00Z,0.02
Measurement,1993-12-01T00:00:00Z,0.02
Measurement,1994-01-01T00:00:00Z,0.02
Measurement,1994-02-01T00:00:00Z,0.01
Measurement,1994-03-01T00:00:00Z,0.03
Measurement,1994-04-01T00:00:00Z,0.01
Measurement,1994-05-01T00:00:00Z,0.02
Measurement,1994-06-01T00:00:00Z,0.02
Measurement,1994-07-01T00:00:00Z,0.01
Measurement,1994-08-01T00:00:00Z,0.02
Measurement,1994-09-01T00:00:00Z,0.01
Measurement,1994-10-01T00:00:00Z,0.01
Measurement,1994-11-01T00:00:00Z,0.01
Measurement,1994-12-01T00:00:00Z,0.02
Measurement,1995-01-01T00:00:00Z,0.01
Measurement,1995-02-01T00:00:00Z,0.02
Measurement,1995-03-01T00:00:00Z,0.02
Measurement,1995-04-01T00:00:00Z,0.01
Measurement,1995-05-01T00:00:00Z,0.02
Measurement,1995-06-01T00:00:00Z,0.02
Measurement,1995-07-01T00:00:00Z,0.02
Measurement,1995-08-01T00:00:00Z,0.01
Measurement,1995-09-01T00:00:00Z,0.02
Measurement,1995-10-01T00:00:00Z,0.02
Measurement,1995-11-01T00:00:00Z,0.02
Measurement,1995-12-01T00:00:00Z,0.03
Measurement,1996-01-01T00:00:00Z,0.02
Measurement,1996-02-01T00:00:00Z,0.01
Measurement,1996-03-01T00:00:00Z,0.02
Measurement,1996-04-01T00:00:00Z,0.01
Measurement,1996-05-01T00:00:00Z,0.01
Measurement,1996-06-01T00:00:00Z,0.01
Measurement,1996-07-01T00:00:00Z,0.01
Measurement,1996-08-01T00:00:00Z,0.02
Measurement,1996-09-01T00:00:00Z,0.01
Measurement,1996-10-01T00:00:00Z,0.02
Measurement,1996-11-01T00:00:00Z,0.02
Measurement,1996-12-01T00:00:00Z,0.01
Measurement,1997-01-01T00:00:00Z,0.02
Measurement,1997-02-01T00:00:00Z,0.01
Measurement,1997-03-01T00:00:00Z,0.01
Measurement,1997-04-01T00:00:00Z,0.02
Measurement,1997-05-01T00:00:00Z,0.01
Measurement,1997-06-01T00:00:00Z,0.02
Measurement,1997-07-01T00:00:00Z,0.02
Measurement,1997-08-01T00:00:00Z,0.02
Measurement,1997-09-01T00:00:00Z,0.01
Measurement,1997-10-01T00:00:00Z,0.01
Measurement,1997-11-01T00:00:00Z,0.03
Measurement,1997-12-01T00:00:00Z,0.02
Measurement,1998-01-01T00:00:00Z,0.01
Measurement,1998-02-01T00:00:00Z,0.02
Measurement,1998-03-01T00:00:00Z,0.01
Measurement,1998-04-01T00:00:00Z,0.01
Measurement,1998-05-01T00:00:00Z,0.01
Measurement,1998-06-01T00:00:00Z,0.02
Measurement,1998-07-01T00:00:00Z,0.01
Measurement,1998-08-01T00:00:00Z,0.01
Measurement,1998-09-01T00:00:00Z,0.01
Measurement,1998-10-01T00:00:00Z,0.01
Measurement,1998-11-01T00:00:00Z,0.01
Measurement,1998-12-01T00:00:00Z,0.01
Measurement,1999-01-01T00:00:00Z,0.01
Measurement,1999-02-01T00:00:00Z,0.01
Measurement,1999-03-01T00:00:00Z,0.01
Measurement,1999-04-01T00:00:00Z,0.01
Measurement,1999-05-01T00:00:00Z,0.02
Measurement,1999-06-01T00:00:00Z,0.02
Measurement,1999-07-01T00:00:00Z,0.02
Measurement,1999-08-01T00:00:00Z,0.02
Measurement,1999-09-01T00:00:00Z,0.01
Measurement,1999-10-01T00:00:00Z,0.01
Measurement,1999-11-01T00:00:00Z,0.02
Measurement,1999-12-01T00:00:00Z,0.01
Measurement,2000-01-01T00:00:00Z,0.01
Measurement,2000-02-01T00:00:00Z,0.01
Measurement,2000-03-01T00:00:00Z,0.01
Measurement,2000-04-01T00:00:00Z,0.01
Measurement,2000-05-01T00:00:00Z,0.01
Measurement,2000-06-01T00:00:00Z,0.01
Measurement,2000-07-01T00:00:00Z,0.01
Measurement,2000-08-01T00:00:00Z,0.01
Measurement,2000-09-01T00:00:00Z,0.02
Measurement,2000-10-01T00:00:00Z,0.01
Measurement,2000-11-01T00:00:00Z,0.01
Measurement,2000-12-01T00:00:00Z,0.01
Measurement,2001-01-01T00:00:00Z,0.01
Measurement,2001-02-01T00:00:00Z,0.01
Measurement,2001-03-01T00:00:00Z,0.01
Measurement,2001-04-01T00:00:00Z,0.01
Measurement,2001-05-01T00:00:00Z,0.01
Measurement,2001-06-01T00:00:00Z,0.02
Measurement,2001-07-01T00:00:00Z,0.01
Measurement,2001-08-01T00:00:00Z,0.01
Measurement,2001-09-01T00:00:00Z,0.01
Measurement,2001-10-01T00:00:00Z,0.01
Measurement,2001-11-01T00:00:00Z,0.01
Measurement,2001-12-01T00:00:00Z,0.02
Measurement,2002-01-01T00:00:00Z,0.01
Measurement,2002-02-01T00:00:00Z,0.01
Measurement,2002-03-01T00:00:00Z,0.01
Measurement,2002-04-01T00:00:00Z,0.01
Measurement,2002-05-01T00:00:00Z,0.01
Measurement,2002-06-01T00:00:00Z,0.01
Measurement,2002-07-01T00:00:00Z,0.01
Measurement,2002-08-01T00:00:00Z,0.01
Measurement,2002-09-01T00:00:00Z,0.01
Measurement,2002-10-01T00:00:00Z,0.02
Measurement,2002-11-01T00:00:00Z,0.02
Measurement,2002-12-01T00:00:00Z,0.01
Measurement,2003-01-01T00:00:00Z,0.02
Measurement,2003-02-01T00:00:00Z,0.01
Measurement,2003-03-01T00:00:00Z,0.01
Measurement,2003-04-01T00:00:00Z,0.02
Measurement,2003-05-01T00:00:00Z,0.01
Measurement,2003-06-01T00:00:00Z,0.01
Measurement,2003-07-01T00:00:00Z,0.01
Measurement,2003-08-01T00:00:00Z,0.01
Measurement,2003-09-01T00:00:00Z,0.01
Measurement,2003-10-01T00:00:00Z,0.01
Measurement,2003-11-01T00:00:00Z,0.01
Measurement,2003-12-01T00:00:00Z,0.01
Measurement,2004-01-01T00:00:00Z,0.01
Measurement,2004-02-01T00:00:00Z,0.01
Measurement,2004-03-01T00:00:00Z,0.01
Measurement,2004-04-01T00:00:00Z,0.01
Measurement,2004-05-01T00:00:00Z,0.01
Measurement,2004-06-01T00:00:00Z,0.01
Measurement,2004-07-01T00:00:00Z,0.01
Measurement,2004-08-01T00:00:00Z,0.01
Measurement,2004-09-01T00:00:00Z,0.01
Measurement,2004-10-01T00:00:00Z,0.01
Measurement,2004-11-01T00:00:00Z,0.01
Measurement,2004-12-01T00:00:00Z,0.01
Measurement,2005-01-01T00:00:00Z,0.01
Measurement,2005-02-01T00:00:00Z,0.01
Measurement,2005-03-01T00:00:00Z,0.01
Measurement,2005-04-01T00:00:00Z,0.01
Measurement,2005-05-01T00:00:00Z,0.01
Measurement,2005-06-01T00:00:00Z,0.01
Measurement,2005-07-01T00:00:00Z,0.02
Measurement,2005-08-01T00:00:00Z,0.01
Measurement,2005-09-01T00:00:00Z,0.01
Measurement,2005-10-01T00:00:00Z,0.01
Measurement,2005-11-01T00:00:00Z,0.01
Measurement,2005-12-01T00:00:00Z,0.01
Measurement,2006-01-01T00:00:00Z,0.01
Measurement,2006-02-01T00:00:00Z,0.01
Measurement,2006-03-01T00:00:00Z,0.01
Measurement,2006-04-01T00:00:00Z,0.01
Measurement,2006-05-01T00:00:00Z,0.01
Measurement,2006-06-01T00:00:00Z,0.01
Measurement,2006-07-01T00:00:00Z,0.02
Measurement,2006-08-01T00:00:00Z,0.01
Measurement,2006-09-01T00:00:00Z,0.01
Measurement,2006-10-01T00:00:00Z,0.01
Measurement,2006-11-01T00:00:00Z,0.01
Measurement,2006-12-01T00:00:00Z,0.01
Measurement,2007-01-01T00:00:00Z,0.01
Measurement,2007-02-01T00:00:00Z,0.01
Measurement,2007-03-01T00:00:00Z,0.01
Measurement,2007-04-01T00:00:00Z,0.01
Measurement,2007-05-01T00:00:00Z,0.01
Measurement,2007-06-01T00:00:00Z,0.01
Measurement,2007-07-01T00:00:00Z,0.01
Measurement,2007-08-01T00:00:00Z,0.01
Measurement,2007-09-01T00:00:00Z,0.01
Measurement,2007-10-01T00:00:00Z,0.01
Measurement,2007-11-01T00:00:00Z,0.01
Measurement,2007-12-01T00:00:00Z,0.01
Measurement,2008-01-01T00:00:00Z,0.01
Measurement,2008-02-01T00:00:00Z,0.01
Measurement,2008-03-01T00:00:00Z,0.01
Measurement,2008-04-01T00:00:00Z,0.01
Measurement,2008-05-01T00:00:00Z,0.01
Measurement,2008-06-01T00:00:00Z,0.01
Measurement,2008-07-01T00:00:00Z,0.01
Measurement,2008-08-01T00:00:00Z,0.01
Measurement,2008-09-01T00:00:00Z,0.01
Measurement,2008-10-01T00:00:00Z,0.01
Measurement,2008-11-01T00:00:00Z,0.01
Measurement,2008-12-01T00:00:00Z,0.01
Measurement,2009-01-01T00:00:00Z,0.01
Measurement,2009-02-01T00:00:00Z,0.01
Measurement,2009-03-01T00:00:00Z,0.01
Measurement,2009-04-01T00:00:00Z,0.01
Measurement,2009-05-01T00:00:00Z,0.02
Measurement,2009-06-01T00:00:00Z,0.01
Measurement,2009-07-01T00:00:00Z,0.01
Measurement,2009-08-01T00:00:00Z,0.01
Measurement,2009-09-01T00:00:00Z,0.01
Measurement,2009-10-01T00:00:00Z,0.01
Measurement,2009-11-01T00:00:00Z,0.01
Measurement,2009-12-01T00:00:00Z,0.01
Measurement,2010-01-01T00:00:00Z,0.01
Measurement,2010-02-01T00:00:00Z,0.01
Measurement,2010-03-01T00:00:00Z,0.01
Measurement,2010-04-01T00:00:00Z,0.01
Measurement,2010-05-01T00:00:00Z,0.01
Measurement,2010-06-01T00:00:00Z,0.01
Measurement,2010-07-01T00:00:00Z,0.02
Measurement,2010-08-01T00:00:00Z,0.01
Measurement,2010-09-01T00:00:00Z,0.01
Measurement,2010-10-01T00:00:00Z,0.01
Measurement,2010-11-01T00:00:00Z,0.01
Measurement,2010-12-01T00:00:00Z,0.01
Measurement,2011-01-01T00:00:00Z,0.01
Measurement,2011-02-01T00:00:00Z,0.01
Measurement,2011-03-01T00:00:00Z,0.01
Measurement,2011-04-01T00:00:00Z,0.01
Measurement,2011-05-01T00:00:00Z,0.01
Measurement,2011-06-01T00:00:00Z,0.01
Measurement,2011-07-01T00:00:00Z,0.01
Measurement,2011-08-01T00:00:00Z,0.01
Measurement,2011-09-01T00:00:00Z,0.01
Measurement,2011-10-01T00:00:00Z,0.02
Measurement,2011-11-01T00:00:00Z,0.01
Measurement,2011-12-01T00:00:00Z,0.01
Measurement,2012-01-01T00:00:00Z,0.01
Measurement,2012-02-01T00:00:00Z,0.01
Measurement,2012-03-01T00:00:00Z,0.02
Measurement,2012-04-01T00:00:00Z,0.01
Measurement,2012-05-01T00:00:00Z,0.01
Measurement,2012-06-01T00:00:00Z,0.01
Measurement,2012-07-01T00:00:00Z,0.01
Measurement,2012-08-01T00:00:00Z,0.01
Measurement,2012-09-01T00:00:00Z,0.01
Measurement,2012-10-01T00:00:00Z,0.01
Measurement,2012-11-01T00:00:00Z,0.01
Measurement,2012-12-01T00:00:00Z,0.01
Measurement,2013-01-01T00:00:00Z,0.01
Measurement,2013-02-01T00:00:00Z,0.01
Measurement,2013-03-01T00:00:00Z,0.01
Measurement,2013-04-01T00:00:00Z,0.01
Measurement,2013-05-01T00:00:00Z,0.01
Measurement,2013-06-01T00:00:00Z,0.01
Measurement,2013-07-01T00:00:00Z,0.01
Measurement,2013-08-01T00:00:00Z,0.01
Measurement,2013-09-01T00:00:00Z,0.01
Measurement,2013-10-01T00:00:00Z,0.01
Measurement,2013-11-01T00:00:00Z,0.01
Measurement,2013-12-01T00:00:00Z,0.01
Measurement,2014-01-01T00:00:00Z,0.01
Measurement,2014-02-01T00:00:00Z,0.01
Measurement,2014-03-01T00:00:00Z,0.01
Measurement,2014-04-01T00:00:00Z,0.01
Measurement,2014-05-01T00:00:00Z,0.01
Measurement,2014-06-01T00:00:00Z,0.01
Measurement,2014-07-01T00:00:00Z,0.01
Measurement,2014-08-01T00:00:00Z,0.01
Measurement,2014-09-01T00:00:00Z,0.01
Measurement,2014-10-01T00:00:00Z,0.01
Measurement,2014-11-01T00:00:00Z,0.01
Measurement,2014-12-01T00:00:00Z,0.01
Measurement,2015-01-01T00:00:00Z,0.01
Measurement,2015-02-01T00:00:00Z,0.01
Measurement,2015-03-01T00:00:00Z,0.01
Measurement,2015-04-01T00:00:00Z,0.01
Measurement,2015-05-01T00:00:00Z,0.01
Measurement,2015-06-01T00:00:00Z,0
Measurement,2015-07-01T00:00:00Z,0.01
Measurement,2015-08-01T00:00:00Z,0.01
Measurement,2015-09-01T00:00:00Z,0.01
Measurement,2015-10-01T00:00:00Z,0.01
Measurement,2015-11-01T00:00:00Z,0.01
Measurement,2015-12-01T00:00:00Z,0.01
Measurement,2016-01-01T00:00:00Z,0.01
Measurement,2016-02-01T00:00:00Z,0.01
Measurement,2016-03-01T00:00:00Z,0.01
Measurement,2016-04-01T00:00:00Z,0.01
Measurement,2016-05-01T00:00:00Z,0.01
Measurement,2016-06-01T00:00:00Z,0.01
Measurement,2016-07-01T00:00:00Z,0.01
Measurement,2016-08-01T00:00:00Z,0.01
Measurement,2016-09-01T00:00:00Z,0.01
Measurement,2016-10-01T00:00:00Z,0.01
Measurement,2016-11-01T00:00:00Z,0.01
Measurement,2016-12-01T00:00:00Z,0.01
Measurement,2017-01-01T00:00:00Z,0.01
Measurement,2017-02-01T00:00:00Z,0.01
Measurement,2017-03-01T00:00:00Z,0.01
Measurement,2017-04-01T00:00:00Z,0.01
Measurement,2017-05-01T00:00:00Z,0.01
Measurement,2017-06-01T00:00:00Z,0.01
Measurement,2017-07-01T00:00:00Z,0.01
Measurement,2017-08-01T00:00:00Z,0.01
Measurement,2017-09-01T00:00:00Z,0.01
Measurement,2017-10-01T00:00:00Z,0.01
Measurement,2017-11-01T00:00:00Z,0.01
Measurement,2017-12-01T00:00:00Z,0.01
Measurement,2018-01-01T00:00:00Z,0.01
Measurement,2018-02-01T00:00:00Z,0
Measurement,2018-03-01T00:00:00Z,0.01
Measurement,2018-04-01T00:00:00Z,0.02
Measurement,2018-05-01T00:00:00Z,0.01
Measurement,2018-06-01T00:00:00Z,0.01
Measurement,2018-07-01T00:00:00Z,0.02
Measurement,2018-08-01T00:00:00Z,0.01
Measurement,2018-09-01T00:00:00Z,0.01
Measurement,2018-10-01T00:00:00Z,0.01
Measurement,2018-11-01T00:00:00Z,0.02
Measurement,2018-12-01T00:00:00Z,0.02
Measurement,2019-01-01T00:00:00Z,0.01
Measurement,2019-02-01T00:00:00Z,0.02
Measurement,2019-03-01T00:00:00Z,0.02
Measurement,2019-04-01T00:00:00Z,0.03
Measurement,2019-05-01T00:00:00Z,0.04
Measurement,2019-06-01T00:00:00Z,0.09
Observation,1910-07-01T00:00:00Z,0.04
Observation,1910-12-01T00:00:00Z,0.04
Observation,1911-03-01T00:00:00Z,0.1
Observation,1912-11-01T00:00:00Z,0.02
Observation,1913-06-01T00:00:00Z,0.06
Observation,1922-02-01T00:00:00Z,0.01
Observation,1923-10-01T00:00:00Z,0.01
Observation,1925-09-01T00:00:00Z,0.01
Observation,1926-10-01T00:00:00Z,0.01
Observation,1928-02-01T00:00:00Z,0.01
Observation,1931-03-01T00:00:00Z,0.01
Observation,1931-07-01T00:00:00Z,0.01
Observation,1932-02-01T00:00:00Z,0.01
Observation,1932-07-01T00:00:00Z,0.01
Observation,1933-08-01T00:00:00Z,0.01
Observation,1933-10-01T00:00:00Z,0
Observation,1933-11-01T00:00:00Z,0
Observation,1934-08-01T00:00:00Z,0
Observation,1935-03-01T00:00:00Z,0
Observation,1935-05-01T00:00:00Z,0
Observation,1936-03-01T00:00:00Z,0.01
Observation,1938-09-01T00:00:00Z,0
Observation,1939-02-01T00:00:00Z,0.01
Observation,1939-12-01T00:00:00Z,0.01
Observation,1940-02-01T00:00:00Z,0.01
Observation,1940-04-01T00:00:00Z,0
Observation,1940-12-01T00:00:00Z,0
Observation,1941-02-01T00:00:00Z,0
Observation,1941-05-01T00:00:00Z,0
Observation,1941-08-01T00:00:00Z,0.01
Observation,1942-02-01T00:00:00Z,0.02
Observation,1942-09-01T00:00:00Z,0
Observation,1944-01-01T00:00:00Z,0.02
Observation,1944-07-01T00:00:00Z,0
Observation,1944-11-01T00:00:00Z,0
Observation,1945-03-01T00:00:00Z,0
Observation,1945-05-01T00:00:00Z,0.01
Observation,1945-10-01T00:00:00Z,0
Observation,1946-03-01T00:00:00Z,0
Observation,1946-04-01T00:00:00Z,0
Observation,1946-05-01T00:00:00Z,0
Observation,1946-07-01T00:00:00Z,0.01
Observation,1947-03-01T00:00:00Z,0.01
Observation,1947-04-01T00:00:00Z,0
Observation,1947-08-01T00:00:00Z,0.01
Observation,1948-01-01T00:00:00Z,0
Observation,1948-02-01T00:00:00Z,0
Observation,1948-08-01T00:00:00Z,0
Observation,1949-05-01T00:00:00Z,0
Observation,1949-07-01T00:00:00Z,0
Observation,1949-09-01T00:00:00Z,0
Observation,1949-10-01T00:00:00Z,0
Observation,1950-01-01T00:00:00Z,0
Observation,1950-06-01T00:00:00Z,0
Observation,1950-07-01T00:00:00Z,0
Observation,1950-08-01T00:00:00Z,0
Observation,1950-09-01T00:00:00Z,0
Observation,1951-01-01T00:00:00Z,0.02
Observation,1951-02-01T00:00:00Z,0.01
Observation,1951-08-01T00:00:00Z,0
Observation,1951-09-01T00:00:00Z,0
Observation,1951-10-01T00:00:00Z,0
Observation,1952-01-01T00:00:00Z,0.01
Observation,1952-04-01T00:00:00Z,0
Observation,1952-05-01T00:00:00Z,0.01
Observation,1952-06-01T00:00:00Z,0
Observation,1952-08-01T00:00:00Z,0.01
Observation,1952-09-01T00:00:00Z,0
Observation,1952-10-01T00:00:00Z,0.01
Observation,1952-11-01T00:00:00Z,0
Observation,1952-12-01T00:00:00Z,0
Observation,1953-03-01T00:00:00Z,0.01
Observation,1953-04-01T00:00:00Z,0
Observation,1953-06-01T00:00:00Z,0
Observation,1953-08-01T00:00:00Z,0
Observation,1953-09-01T00:00:00Z,0.01
Observation,1953-11-01T00:00:00Z,0
Observation,1953-12-01T00:00:00Z,0
Observation,1954-07-01T00:00:00Z,0
Observation,1954-09-01T00:00:00Z,0
Observation,1954-10-01T00:00:00Z,0
Observation,1954-12-01T00:00:00Z,0.01
Observation,1955-02-01T00:00:00Z,0.01
Observation,1955-05-01T00:00:00Z,0
Observation,1955-06-01T00:00:00Z,0
Observation,1955-07-01T00:00:00Z,0
Observation,1955-09-01T00:00:00Z,0
Observation,1955-11-01T00:00:00Z,0
Observation,1955-12-01T00:00:00Z,0
Observation,1956-01-01T00:00:00Z,0.02
Observation,1956-02-01T00:00:00Z,0
Observation,1956-05-01T00:00:00Z,0
Observation,1956-06-01T00:00:00Z,0
Observation,1956-07-01T00:00:00Z,0
Observation,1956-10-01T00:00:00Z,0
Observation,1956-11-01T00:00:00Z,0.01
Observation,1956-12-01T00:00:00Z,0
Observation,1957-01-01T00:00:00Z,0
Observation,1957-03-01T00:00:00Z,0
Observation,1957-05-01T00:00:00Z,0
Observation,1957-08-01T00:00:00Z,0
Observation,1957-12-01T00:00:00Z,0
Observation,1958-02-01T00:00:00Z,0.01
Observation,1958-04-01T00:00:00Z,0
Observation,1958-05-01T00:00:00Z,0
Observation,1958-07-01T00:00:00Z,0
Observation,1958-09-01T00:00:00Z,0.01
Observation,1958-10-01T00:00:00Z,0.01
Observation,1958-11-01T00:00:00Z,0
Observation,1959-05-01T00:00:00Z,0
Observation,1959-06-01T00:00:00Z,0
Observation,1959-07-01T00:00:00Z,0
Observation,1959-08-01T00:00:00Z,0.01
Observation,1959-10-01T00:00:00Z,0.02
Observation,1959-12-01T00:00:00Z,0
Observation,1960-01-01T00:00:00Z,0
Observation,1960-02-01T00:00:00Z,0
Observation,1960-03-01T00:00:00Z,0
Observation,1960-04-01T00:00:00Z,0
Observation,1960-06-01T00:00:00Z,0
Observation,1960-07-01T00:00:00Z,0.01
Observation,1960-08-01T00:00:00Z,0
Observation,1960-11-01T00:00:00Z,0.01
Observation,1960-12-01T00:00:00Z,0
Observation,1961-01-01T00:00:00Z,0
Observation,1961-02-01T00:00:00Z,0
Observation,1961-03-01T00:00:00Z,0
Observation,1961-05-01T00:00:00Z,0.01
Observation,1961-07-01T00:00:00Z,0
Observation,1961-08-01T00:00:00Z,0.01
Observation,1961-09-01T00:00:00Z,0
Observation,1961-11-01T00:00:00Z,0
Observation,1961-12-01T00:00:00Z,0
Observation,1962-01-01T00:00:00Z,0.01
Observation,1962-02-01T00:00:00Z,0
Observation,1962-03-01T00:00:00Z,0
Observation,1962-05-01T00:00:00Z,0
Observation,1962-06-01T00:00:00Z,0
Observation,1962-07-01T00:00:00Z,0.01
Observation,1962-08-01T00:00:00Z,0
Observation,1962-10-01T00:00:00Z,0
Observation,1962-11-01T00:00:00Z,0
Observation,1962-12-01T00:00:00Z,0
Observation,1963-01-01T00:00:00Z,0
Observation,1963-05-01T00:00:00Z,0
Observation,1963-08-01T00:00:00Z,0.01
Observation,1963-10-01T00:00:00Z,0.01
Observation,1963-11-01T00:00:00Z,0
Observation,1963-12-01T00:00:00Z,0
Observation,1964-02-01T00:00:00Z,0
Observation,1964-03-01T00:00:00Z,0
Observation,1964-04-01T00:00:00Z,0
Observation,1964-05-01T00:00:00Z,0
Observation,1964-06-01T00:00:00Z,0
Observation,1964-07-01T00:00:00Z,0.01
Observation,1964-09-01T00:00:00Z,0
Observation,1964-10-01T00:00:00Z,0
Observation,1964-11-01T00:00:00Z,0
Observation,1964-12-01T00:00:00Z,0
Observation,1965-01-01T00:00:00Z,0
Observation,1965-05-01T00:00:00Z,0
Observation,1965-06-01T00:00:00Z,0
Observation,1965-07-01T00:00:00Z,0
Observation,1965-08-01T00:00:00Z,0
Observation,1965-10-01T00:00:00Z,0.01
Observation,1965-11-01T00:00:00Z,0.01
Observation,1965-12-01T00:00:00Z,0
Observation,1966-01-01T00:00:00Z,0
Observation,1966-03-01T00:00:00Z,0.01
Observation,1966-07-01T00:00:00Z,0
Observation,1966-09-01T00:00:00Z,0
Observation,1966-10-01T00:00:00Z,0
Observation,1966-11-01T00:00:00Z,0
Observation,1966-12-01T00:00:00Z,0
Observation,1967-01-01T00:00:00Z,0
Observation,1967-02-01T00:00:00Z,0
Observation,1967-03-01T00:00:00Z,0
Observation,1967-04-01T00:00:00Z,0
Observation,1967-05-01T00:00:00Z,0.01
Observation,1967-06-01T00:00:00Z,0
Observation,1967-07-01T00:00:00Z,0
Observation,1967-08-01T00:00:00Z,0
